No,ID,Bölüm,Üniversite,Yıl,Puan Türü,Açıklama,İl,Tür,Sıralama (2024),Sıralama (2023),Sıralama (2022),Sıralama (2021),Sıralama (2020),Sıralama (2019),Sıralama (2018),Sıralama (2017),Sıralama (2016),Sıralama (2015),Kontenjan (2024),Kontenjan (2023),Kontenjan (2022),Kontenjan (2021),Kontenjan (2020),Kontenjan (2019),Kontenjan (2018),Kontenjan (2017),Kontenjan (2016),Kontenjan (2015),Toplam Tercih (2023),Toplam Tercih (2022),Toplam Tercih (2021),Toplam Tercih (2020),"Yerleşen (E, 2023)","Yerleşen (K, 2023)","Yerleşen (Mzn, 2023)","Yerleşen (E, 2022)","Yerleşen (K, 2022)","Yerleşen (Mzn, 2022)","Yerleşen (E, 2021)","Yerleşen (K, 2021)","Yerleşen (Mzn, 2021)"
344,106290421,Tıp,KARADENİZ TEKNİK ÜNİVERSİTESİ,6,SAYISAL,,TRABZON,DEVLET,17526,0,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,
345,107090382,Tıp,NECMETTİN ERBAKAN ÜNİVERSİTESİ,6,SAYISAL,,KONYA,DEVLET,17603,17606,17803,14725,13340,12089,11500,10795,10107,9679,240,230,230,220,210,210,220,226,230,236,2991,2257,2,2422,92,144,94,96,140,121,94,132,92
346,209210059,Hukuk,ANKARA MEDİPOL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),ANKARA,VAKIF,17617,11658,18381,26538,15906,0,,,,,19,19,20,19,18,,,,,,1034,996,689,1453,3,19,13,10,10,8,6,13,11
347,203490279,Yönetim Bilişim Sistemleri,İSTANBUL TİCARET ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,17678,20760,,,,,,,,,5,5,,,,,,,,,1305,,,,4,2,2,,,,,,
348,104010016,Felsefe,GALATASARAY ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Fransızca),İSTANBUL,DEVLET,17693,9848,15666,36896,16174,30697,43200,28854,29686,28755,30,30,30,30,30,30,30,26,20,21,435,518,368,620,13,19,10,11,20,4,16,15,7
349,109210441,Tıp,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,6,SAYISAL,,ISPARTA,DEVLET,17829,18121,18399,15128,14292,13434,13000,12369,11926,11573,220,210,210,210,210,210,210,216,205,211,4591,3467,4,3802,114,102,72,107,109,117,105,111,93
350,102510186,Tıp,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,6,SAYISAL,,MANİSA,DEVLET,17831,17009,16461,13563,11959,10875,10200,10015,9965,9798,240,230,230,220,210,200,200,185,170,175,4270,3259,4,3386,103,133,87,103,133,105,99,127,98
351,109610207,Bilgisayar Mühendisliği,TÜRK-ALMAN ÜNİVERSİTESİ,4,SAYISAL,(Almanca),İSTANBUL,DEVLET,17887,17540,22882,27424,28253,33229,45300,54448,0,,10,10,10,10,10,5,3,3,,,163,146,73,135,7,3,1,5,5,3,6,4,4
352,206190377,Endüstri Mühendisliği,YEDİTEPE ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,17938,12541,16625,30105,34340,0,,,,,14,13,15,15,15,,,,,,473,828,667,740,6,8,8,5,10,4,9,6,5
353,200190144,Tıp,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (%50 İndirimli),İSTANBUL,VAKIF,17945,26031,,,,,,,,,35,34,,,,,,,,,166,,,,20,14,4,,,,,,
354,111091426,Tıp,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,6,SAYISAL,,İSTANBUL,DEVLET,18120,18185,19885,15899,,,,,,,60,60,60,60,,,,,,,1051,577,4,,26,36,20,27,35,33,31,31,32
355,209610021,Tıp,İZMİR TINAZTEPE ÜNİVERSİTESİ,6,SAYISAL,(Burslu),İZMİR,VAKIF,18121,19244,19062,15737,14791,0,,,,,10,10,11,11,10,,,,,,387,252,251,885,3,8,4,5,6,5,4,7,3
356,105510141,Fizik Mühendisliği,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,18123,22286,33422,42355,46985,55618,62500,66721,62242,59385,40,40,60,60,60,60,60,62,50,41,864,753,716,726,27,14,10,43,19,23,46,16,21
357,201110183,Bilgisayar Mühendisliği,ÇANKAYA ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,18127,12380,12833,25159,34179,36499,37100,42560,47225,43204,10,12,12,12,12,10,8,8,8,8,580,963,761,750,10,4,6,9,3,2,10,2,6
358,207950202,Tıp,YÜKSEK İHTİSAS ÜNİVERSİTESİ,6,SAYISAL,(%50 İndirimli),ANKARA,VAKIF,18144,25278,,,,,,,,,8,9,,,,,,,,,793,,,,2,7,5,,,,,,
359,203510022,Bilgisayar Mühendisliği,İZMİR EKONOMİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İZMİR,VAKIF,18250,10798,11357,17157,18461,18456,22900,29045,24420,20208,11,10,12,10,9,4,4,10,4,4,514,876,545,486,12,1,3,10,2,6,8,2,8
360,107610416,Tıp,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,6,SAYISAL,,MUĞLA,DEVLET,18336,18478,18013,14957,13966,13139,13200,12410,12201,12185,140,140,140,140,140,140,140,103,80,82,4617,3537,5,4766,79,65,72,69,75,76,79,65,75
361,202610033,Tıp,DEMİROĞLU BİLİM ÜNİVERSİTESİ,6,SAYISAL,(Burslu),İSTANBUL,VAKIF,18448,17405,16011,12583,9711,7583,7110,6291,4702,5231,11,12,14,14,14,9,9,9,10,8,166,119,119,127,2,11,3,9,5,7,6,8,4
362,105690886,Yapay Zeka ve Veri Mühendisliği,İSTANBUL ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,18461,0,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,
363,203510791,Hukuk,İZMİR EKONOMİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İZMİR,VAKIF,18562,10823,15117,22935,11286,14958,18800,14227,12167,8748,23,23,26,25,24,16,15,13,12,11,644,749,504,532,5,19,8,8,18,6,13,12,11
364,109410227,Tıp,TRAKYA ÜNİVERSİTESİ,6,SAYISAL,,EDİRNE,DEVLET,18603,18453,17796,14099,12510,12281,12000,11768,11467,11538,230,230,230,230,220,210,210,216,205,211,2466,2036,2,2705,101,135,89,94,142,113,98,138,98
365,110670170,Tıp,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,6,SAYISAL,,BALIKESİR,DEVLET,18662,16595,14983,14016,12760,0,,,,,40,40,40,40,40,,,,,,925,904,1,6367,16,25,18,26,15,24,24,17,25
366,204712455,Tıp,İSTANBUL OKAN ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,18691,20269,18412,15378,15893,10808,9720,9316,10073,8997,10,10,11,12,12,8,7,7,6,6,170,178,294,136,4,7,5,3,8,4,3,9,2
367,200690573,Bilgisayar Mühendisliği,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,18717,12784,17820,0,,,,,,,7,6,10,,,,,,,,684,2264,0,,5,3,1,8,2,6,0,0,0
368,101410524,Tıp,ATATÜRK ÜNİVERSİTESİ,6,SAYISAL,,ERZURUM,DEVLET,18721,19573,19631,17105,15906,15576,14800,14647,14005,13681,160,150,60,150,150,180,180,205,200,195,3153,2748,3,3924,68,86,72,95,59,82,77,77,88
369,207710089,Tıp,SANKO ÜNİVERSİTESİ,6,SAYISAL,(Burslu),GAZİANTEP,VAKIF,18761,23188,19642,18072,18925,13597,15200,12211,12198,11376,12,14,14,13,13,8,6,6,6,6,315,263,429,152,9,6,4,7,7,9,3,10,4
370,205410335,Elektrik-Elektronik Mühendisliği,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,4,SAYISAL,(%50 İndirimli),ANKARA,VAKIF,18764,9573,11482,19850,20192,26399,24600,29380,26312,28073,25,25,25,25,25,25,30,35,35,35,319,433,373,411,16,9,8,21,4,7,23,2,11
371,108810474,Tıp,SAKARYA ÜNİVERSİTESİ,6,SAYISAL,,SAKARYA,DEVLET,18905,18608,18877,15215,,,,,,,170,155,150,140,,,,,,,3279,2399,3,,72,87,67,61,93,87,66,78,65
372,200510482,Elektrik-Elektronik Mühendisliği,BAHÇEŞEHİR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,19018,12117,10587,14004,15877,17825,22100,20767,19685,19925,11,11,13,13,13,9,9,8,8,8,241,327,337,355,11,1,3,12,1,4,11,2,2
373,101010255,Hukuk,ANADOLU ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ESKİŞEHİR,DEVLET,19033,11141,16617,20854,10725,15758,19300,16200,16930,15372,300,300,355,355,355,350,360,390,400,410,6088,6840,5,8108,117,191,152,154,210,213,166,198,186
374,103010213,Tıp,DİCLE ÜNİVERSİTESİ,6,SAYISAL,,DİYARBAKIR,DEVLET,19075,19642,19061,16281,16683,15037,15200,13904,13436,12845,250,250,250,240,240,220,200,185,160,164,3864,2083,3,2143,160,160,177,143,114,154,133,113,172
375,207210076,Bilgisayar Mühendisliği,MEF ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,19139,10935,8619,13420,19362,23159,27000,27651,27846,28241,12,10,11,9,8,5,4,3,3,4,275,489,421,535,10,1,3,9,2,3,8,1,4
376,209310072,Tıp,İSTANBUL ATLAS ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,19202,21359,20078,15479,,,,,,,4,6,8,6,,,,,,,180,93,444,,3,4,4,4,4,5,3,3,3
377,104112074,Elektrik-Elektronik Mühendisliği,GAZİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ANKARA,DEVLET,19217,18756,23009,26758,25327,26389,24500,25079,23065,24788,60,60,60,50,50,40,40,36,25,26,2036,1762,1,1674,50,12,23,44,18,23,42,10,20
378,106610234,Tıp,KIRIKKALE ÜNİVERSİTESİ,6,SAYISAL,,KIRIKKALE,DEVLET,19324,20496,21267,17074,15860,14916,14500,13488,12336,12168,160,160,160,160,160,150,150,139,125,129,3223,2095,3,2756,69,95,83,64,100,85,75,89,75
379,107610752,Tıp,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,6,SAYISAL,(İngilizce),MUĞLA,DEVLET,19439,19230,19017,16027,14940,14008,14000,13278,13314,0,50,50,50,50,50,40,40,41,40,,1347,1195,1,1383,21,31,16,29,23,24,26,26,20
380,104110624,Bilgisayar Mühendisliği,GAZİ ÜNİVERSİTESİ,4,SAYISAL,,ANKARA,DEVLET,19504,15938,22863,34395,40987,43449,44500,48980,49258,43030,95,90,90,90,90,90,80,72,70,72,3505,5479,5,4578,77,16,28,72,21,45,63,30,47
381,202910763,Tıp,ALTINBAŞ ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,19543,20136,21459,18106,16706,11282,-1,-1,-1,-1,7,8,11,11,9,4,-1,-1,-1,-1,231,242,176,110,5,4,4,2,9,6,3,8,5
382,200510507,Endüstri Mühendisliği,BAHÇEŞEHİR ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,19569,13139,12369,17042,18483,20258,22400,22302,18447,16340,14,13,15,15,15,10,9,8,7,7,454,588,570,632,8,6,3,8,7,8,9,6,3
383,112490524,Uçak Mühendisliği,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),ESKİŞEHİR,DEVLET,19708,0,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,
384,105510732,Moleküler Biyoloji ve Genetik,İSTANBUL TEKNİK ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,19967,18320,20044,27971,31184,32964,32900,31702,28640,27442,45,50,50,60,60,60,60,62,60,57,1226,1855,2,1940,19,34,13,14,38,15,18,44,20
385,204010827,Tıp,KTO KARATAY ÜNİVERSİTESİ,6,SAYISAL,(Burslu),KONYA,VAKIF,19973,18493,18099,16052,13905,11741,8120,6410,2884,4950,6,5,8,8,9,6,6,6,6,6,207,246,151,167,0,6,2,4,4,4,3,5,3
386,105410115,Hukuk,İSTANBUL MEDENİYET ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,İSTANBUL,DEVLET,20026,13045,17312,21937,11482,17067,19800,15805,17598,0,190,190,190,180,160,150,140,82,80,,2157,2720,2,3138,72,123,89,84,111,91,97,88,83
387,107910097,Tıp,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,6,SAYISAL,,TEKİRDAĞ,DEVLET,20033,20189,19935,16038,15107,14468,14500,13532,12768,12780,130,120,120,110,120,120,120,113,100,103,2488,1884,2,2442,62,61,62,50,73,67,52,61,55
388,110110279,Mekatronik Mühendisliği,YILDIZ TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,20056,21399,29075,37160,38191,35988,33700,33913,29276,26245,65,60,60,60,60,60,60,62,50,41,1474,1451,1,1316,44,18,20,48,14,23,49,13,20
389,207950209,Tıp,YÜKSEK İHTİSAS ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,20122,28345,,,,,,,,,5,5,,,,,,,,,308,,,,1,4,2,,,,,,
390,100110257,Tıp,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,6,SAYISAL,,BOLU,DEVLET,20153,20276,20130,16464,15036,13873,13300,12723,12047,11489,180,170,170,170,160,150,140,144,140,123,4872,3368,4,3737,72,103,85,71,104,106,74,101,85
391,206110265,Sosyoloji,YEDİTEPE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,20171,21272,33271,52750,36983,48733,61400,43616,,,4,4,4,5,5,4,4,5,5,5,72,109,76,87,0,5,4,2,2,1,0,5,4
392,107290534,Psikoloji,MARMARA ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce),İSTANBUL,DEVLET,20210,13611,,,,,,,,,45,40,,,,,,,,,7280,,,,7,35,12,,,,,,
393,206710056,Mühendislik Programları,TED ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,20243,17038,22181,31496,31724,30612,30000,29175,31655,34440,33,38,37,37,37,25,25,33,35,33,549,875,704,613,32,8,14,27,10,16,26,11,13
394,105810077,Elektronik ve Haberleşme Mühendisliği,İZMİR YÜKSEK TEKNOLOJİ ENSTİTÜSÜ,4,SAYISAL,(İngilizce),İZMİR,DEVLET,20330,23137,31715,38689,36463,38791,37700,35338,30233,28570,55,50,70,70,60,60,60,62,55,47,951,884,629,898,39,13,17,60,12,29,55,17,29
395,101510435,Tıp,BALIKESİR ÜNİVERSİTESİ,6,SAYISAL,,BALIKESİR,DEVLET,20424,20615,20634,17001,15668,14695,14000,13175,12548,12275,170,160,160,150,150,140,125,113,100,82,4542,3298,4,4309,67,97,84,67,97,86,74,80,84
396,209410023,Tıp,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,6,SAYISAL,(Burslu),İSTANBUL,VAKIF,20431,21969,21912,18386,16870,0,,,,,16,16,12,11,15,,,,,,392,264,214,727,5,12,7,7,5,8,4,7,7
397,205490117,Yapay Zeka Mühendisliği,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,20533,6897,8482,12742,19822,0,,,,,10,10,10,10,7,,,,,,129,165,181,487,9,1,3,6,4,3,8,2,2
398,206011246,Yönetim Bilişim Sistemleri,YAŞAR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İZMİR,VAKIF,20590,10568,22380,43804,58066,75951,87400,199833,0,,7,7,6,5,5,3,3,4,,,188,256,167,145,6,3,3,3,3,5,3,2,1
399,205410362,Hukuk,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(%50 İndirimli),ANKARA,VAKIF,20737,15043,18317,23850,10283,26178,7350,14850,15197,13537,38,38,38,23,23,29,15,18,18,20,301,485,335,547,15,23,17,16,22,12,8,15,9
400,104810414,İktisat,HACETTEPE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce),ANKARA,DEVLET,20749,38246,66564,77140,72108,77175,73800,56506,48000,45700,75,75,90,90,90,100,100,88,85,88,1851,1713,2,1414,46,31,32,54,39,43,50,43,48
401,202590229,Ekonomi ve Finans,İSTANBUL BİLGİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,20784,8726,10155,13236,9087,0,,,,,14,13,13,12,12,,,,,,174,203,137,288,8,6,5,8,5,7,7,5,2
402,109970323,Tıp,YALOVA ÜNİVERSİTESİ,6,SAYISAL,,YALOVA,DEVLET,20962,20826,19420,15960,,,,,,,50,50,40,40,,,,,,,1318,985,6,,26,26,25,23,18,23,21,20,21
403,101110369,Diş Hekimliği,ANKARA ÜNİVERSİTESİ,5,SAYISAL,,ANKARA,DEVLET,21111,21423,21968,22802,22052,19694,18600,17469,16185,15656,140,140,140,140,140,160,160,164,160,164,2914,4351,4,4196,45,99,58,47,97,76,57,87,65
404,206210697,Tıp,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,6,SAYISAL,(Burslu),İSTANBUL,VAKIF,21154,21723,22279,16075,14079,10266,9570,7950,8759,8301,16,16,14,15,14,9,8,3,4,5,451,183,201,192,6,11,9,7,7,6,8,7,6
405,105310567,Tıp,İNÖNÜ ÜNİVERSİTESİ,6,SAYISAL,,MALATYA,DEVLET,21166,21510,15778,13503,13554,12804,12300,11689,11325,10791,175,175,175,165,165,165,165,170,150,144,2949,2744,3,2861,105,119,110,89,91,99,83,87,97
406,202390209,Tıp,İSTANBUL AREL ÜNİVERSİTESİ,6,SAYISAL,(Burslu),İSTANBUL,VAKIF,21232,22307,21865,22068,14578,0,,,,,7,7,8,25,40,,,,,,212,631,784,51,3,5,2,3,5,4,8,17,9
407,200511189,Lojistik Yönetimi,BAHÇEŞEHİR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,21413,12044,32093,36287,18798,24335,45600,43254,57700,43700,4,3,4,3,3,2,4,4,4,4,107,127,60,69,2,2,2,1,3,2,0,3,1
408,102610388,Tıp,SİVAS CUMHURİYET ÜNİVERSİTESİ,6,SAYISAL,,SİVAS,DEVLET,21430,22092,22568,18415,17839,17051,16500,15328,14423,13965,200,200,200,200,200,200,200,195,180,185,5057,2921,4,4859,101,154,119,90,115,126,96,109,106
409,103890226,Hukuk,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ESKİŞEHİR,DEVLET,21448,13166,19178,24254,,,,,,,80,80,80,60,,,,,,,4620,4952,7,,27,55,40,42,40,52,25,37,36
410,100710145,Hukuk,AKDENİZ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ANTALYA,DEVLET,21532,13084,18728,23180,11743,17798,21300,17756,19020,17358,200,200,260,250,240,240,240,205,200,205,4550,5339,4,7090,90,115,97,121,146,150,133,124,127
411,209410061,Tıp,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,21535,22647,22892,19540,,,,,,,8,8,9,6,,,,,,,238,202,343,,5,4,2,2,7,5,3,3,2
412,204111948,Hukuk,MALTEPE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,21543,13405,19321,23202,13760,20324,25300,19292,19793,19652,2,6,15,13,18,14,20,20,20,20,284,418,391,495,1,6,4,6,9,9,6,7,7
413,203110838,Yönetim Bilişim Sistemleri,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,21544,13273,26353,56470,75171,88722,100000,96598,101045,111634,13,12,12,11,11,6,6,6,6,6,342,584,425,470,10,3,6,9,3,10,7,4,2
414,103410096,Psikoloji,EGE ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,İZMİR,DEVLET,21549,13730,18751,28306,16458,22264,23800,16937,17040,14283,80,100,100,100,100,100,100,93,90,82,3075,4195,2,3185,23,83,40,20,83,40,23,80,38
415,104190568,Yönetim Bilişim Sistemleri,GAZİ ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,,ANKARA,DEVLET,21775,24280,67407,0,,,,,,,50,30,30,,,,,,,,2211,8417,0,,23,9,13,16,15,19,0,0,0
416,102210144,Kimya,BOĞAZİÇİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İSTANBUL,DEVLET,22038,19547,20624,27676,28719,32130,32800,30917,32700,32400,50,55,65,65,60,60,60,62,60,52,664,1003,733,900,21,38,17,28,39,16,27,40,15
417,110510018,Tıp,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,6,SAYISAL,,ANTALYA,DEVLET,22086,22046,21606,17788,16788,15237,13700,11731,8544,8432,130,130,130,110,110,100,80,62,60,62,2738,2298,3,3216,67,67,51,75,59,87,70,43,53
418,203511453,Havacılık ve Uzay Mühendisliği,İZMİR EKONOMİ ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İZMİR,VAKIF,22124,20574,19247,24753,26618,34604,42200,60987,67808,0,6,6,6,6,6,3,5,20,30,,177,182,206,318,7,0,3,3,3,2,4,2,3
419,112610315,Tıp,AFYONKARAHİSAR SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,6,SAYISAL,,AFYONKARAHİSAR,DEVLET,22170,22544,23447,18619,17164,15914,15200,14160,,,210,200,200,190,190,180,170,,,,3902,2670,3,3392,89,116,73,72,133,107,94,101,109
420,206110635,Elektrik-Elektronik Mühendisliği,YEDİTEPE ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),İSTANBUL,VAKIF,22184,12934,13655,19688,21844,20890,23100,23673,21442,21181,14,13,15,15,15,10,9,9,8,8,283,330,291,290,14,0,2,15,0,9,13,2,2
421,109610225,Mekatronik Mühendisliği,TÜRK-ALMAN ÜNİVERSİTESİ,4,SAYISAL,(Almanca),İSTANBUL,DEVLET,22192,15582,18566,26122,29317,0,,,,,55,50,50,50,50,,,,,,801,1236,1,1752,37,15,11,44,8,11,38,14,24
422,200210582,Hukuk,ATILIM ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),ANKARA,VAKIF,22217,13514,18873,26664,13919,18417,20600,16070,16513,15494,26,26,30,29,30,20,20,20,20,20,618,769,468,544,7,20,13,12,18,14,20,9,12
423,101190406,Diş Hekimliği,ANKARA ÜNİVERSİTESİ,5,SAYISAL,(İngilizce),ANKARA,DEVLET,22232,22314,23309,23593,22880,0,,,,,30,30,30,30,30,,,,,,1290,1697,1,2952,14,17,11,13,18,12,15,16,13
424,200690474,Elektrik-Elektronik Mühendisliği,BAŞKENT ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),ANKARA,VAKIF,22287,23596,34037,43375,44211,0,,,,,4,4,10,10,10,,,,,,539,583,364,513,3,2,2,7,3,3,9,1,5
425,103310097,Tıp,DÜZCE ÜNİVERSİTESİ,6,SAYISAL,,DÜZCE,DEVLET,22309,22873,23680,18719,17260,16049,15400,14449,13477,13385,140,130,130,130,130,120,120,123,110,113,3161,2322,3,3087,61,73,53,42,92,66,65,69,76
426,105690485,Siyaset Bilimi ve Uluslararası İlişkiler,İSTANBUL ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce),İSTANBUL,DEVLET,22340,12597,20799,31221,18437,33729,47700,0,,,40,30,30,30,30,30,30,,,,983,1258,640,1136,18,13,11,13,18,8,15,16,3
427,202110656,Psikoloji,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (%50 İndirimli),ANKARA,VAKIF,22362,8899,11616,19743,15837,24774,33200,19690,22317,21284,30,30,30,30,30,35,35,35,35,25,260,358,318,362,5,25,7,5,25,5,8,22,8
428,203790202,Uluslararası Ticaret ve Finansman,KADİR HAS ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(İngilizce) (Burslu),İSTANBUL,VAKIF,22389,18337,33932,42083,,,,,,,6,7,6,5,,,,,,,137,157,368,,5,3,5,4,2,4,3,2,2
429,104210402,Tıp,GAZİANTEP ÜNİVERSİTESİ,6,SAYISAL,(İngilizce),GAZİANTEP,DEVLET,22577,22564,22328,18199,17863,16698,17000,15160,14553,13833,60,60,60,60,60,50,50,52,50,52,1451,790,819,972,36,41,33,28,34,33,34,28,29
430,110110243,Makine Mühendisliği,YILDIZ TEKNİK ÜNİVERSİTESİ,4,SAYISAL,,İSTANBUL,DEVLET,22581,26723,34612,40592,37292,34407,31200,30415,28337,26830,215,210,210,210,210,210,220,226,220,231,2933,2903,2,2678,180,36,64,178,38,80,194,22,80
431,101190577,Yapay Zeka ve Veri Mühendisliği,ANKARA ÜNİVERSİTESİ,4,SAYISAL,,ANKARA,DEVLET,22664,18220,24481,0,,,,,,,30,25,25,,,,,,,,1012,4129,0,,21,5,14,18,8,9,0,0,0
432,300112481,Tıp,DOĞU AKDENİZ ÜNİVERSİTESİ,6,SAYISAL,(İngilizce) (UOLP-Marmara Üniversitesi) (Burslu),GAZİMAĞUSA,,22844,21391,18094,18237,16588,15617,14900,11107,13413,13656,5,5,5,5,5,5,3,3,5,5,65,126,94,129,2,3,2,3,2,0,0,5,1
433,111091396,Tıp,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,6,SAYISAL,,İSTANBUL,DEVLET,23090,24554,26218,19841,17304,0,,,,,60,60,60,60,60,,,,,,1708,737,674,5045,30,32,26,22,40,41,31,31,34
434,300212126,Pilotaj,GİRNE AMERİKAN ÜNİVERSİTESİ,4,SAYISAL,(İngilizce) (Burslu),GİRNE,,23134,8578,13319,18092,11937,11586,15500,12221,12460,0,3,2,2,2,2,3,4,5,2,,132,161,113,136,2,0,0,2,0,0,2,0,0
435,203010187,Hukuk,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,4,EŞİT AĞIRLIK,(Burslu),İSTANBUL,VAKIF,23212,13198,17192,21137,10712,13483,16100,13643,14538,14002,23,23,24,21,30,20,20,20,20,20,428,625,469,566,12,12,10,7,17,10,14,7,8
436,103110442,Bilgisayar Mühendisliği,DOKUZ EYLÜL ÜNİVERSİTESİ,4,SAYISAL,(İngilizce),İZMİR,DEVLET,23271,14246,15816,26098,30078,33624,37000,41223,43921,42761,95,90,90,90,90,90,90,93,90,93,2570,5047,4,4406,72,21,24,74,19,28,78,15,33
437,103910364,Tıp,FIRAT ÜNİVERSİTESİ,6,SAYISAL,,ELAZIĞ,DEVLET,23283,23892,23403,19564,18850,17213,16600,15582,14731,14099,210,210,210,200,190,180,160,144,135,139,4574,2976,4,3708,116,153,155,104,112,130,109,96,125
438,111410405,Tıp,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,6,SAYISAL,,KÜTAHYA,DEVLET,23321,24169,25219,19761,17987,16795,15900,14941,,,165,150,150,140,130,120,100,,,,4734,2887,3,3493,70,84,64,63,91,70,54,90,72
